"INDIC","Indicator","LOCATION","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPL","Comparative Price Levels","MEX","Mexico","2017","2017","OECDIDX","OECD=100","0","Units",,,54,,
"CPL","Comparative Price Levels","MEX","Mexico","2018","2018","OECDIDX","OECD=100","0","Units",,,54,,
"CPL","Comparative Price Levels","MEX","Mexico","2019","2019","OECDIDX","OECD=100","0","Units",,,56,,
"CUR","Current PPPs","MEX","Mexico","2009","2009","OECDIDX","OECD=100","0","Units",,,43,,
"CUR","Current PPPs","MEX","Mexico","2010","2010","OECDIDX","OECD=100","0","Units",,,43,,
"CUR","Current PPPs","MEX","Mexico","2011","2011","OECDIDX","OECD=100","0","Units",,,45,,
"CUR","Current PPPs","MEX","Mexico","2012","2012","OECDIDX","OECD=100","0","Units",,,46,,
"CUR","Current PPPs","MEX","Mexico","2013","2013","OECDIDX","OECD=100","0","Units",,,45,,
"CUR","Current PPPs","MEX","Mexico","2014","2014","OECDIDX","OECD=100","0","Units",,,45,,
"CUR","Current PPPs","MEX","Mexico","2015","2015","OECDIDX","OECD=100","0","Units",,,44,,
"CUR","Current PPPs","MEX","Mexico","2016","2016","OECDIDX","OECD=100","0","Units",,,46,,
"CUR","Current PPPs","MEX","Mexico","2017","2017","OECDIDX","OECD=100","0","Units",,,45,,
"CUR","Current PPPs","MEX","Mexico","2018","2018","OECDIDX","OECD=100","0","Units",,,45,,
"CUR","Current PPPs","MEX","Mexico","2019","2019","OECDIDX","OECD=100","0","Units",,,44,,
"CST","Constant 2015 PPPs","MEX","Mexico","2009","2009","OECDIDX","OECD=100","0","Units",,,47,,
"CST","Constant 2015 PPPs","MEX","Mexico","2010","2010","OECDIDX","OECD=100","0","Units",,,48,,
"CST","Constant 2015 PPPs","MEX","Mexico","2011","2011","OECDIDX","OECD=100","0","Units",,,48,,
"CST","Constant 2015 PPPs","MEX","Mexico","2012","2012","OECDIDX","OECD=100","0","Units",,,49,,
"CST","Constant 2015 PPPs","MEX","Mexico","2013","2013","OECDIDX","OECD=100","0","Units",,,49,,
"CST","Constant 2015 PPPs","MEX","Mexico","2014","2014","OECDIDX","OECD=100","0","Units",,,49,,
"CST","Constant 2015 PPPs","MEX","Mexico","2015","2015","OECDIDX","OECD=100","0","Units",,,49,,
"CST","Constant 2015 PPPs","MEX","Mexico","2016","2016","OECDIDX","OECD=100","0","Units",,,49,,
"CST","Constant 2015 PPPs","MEX","Mexico","2017","2017","OECDIDX","OECD=100","0","Units",,,48,,
"CST","Constant 2015 PPPs","MEX","Mexico","2018","2018","OECDIDX","OECD=100","0","Units",,,48,,
"CST","Constant 2015 PPPs","MEX","Mexico","2019","2019","OECDIDX","OECD=100","0","Units",,,47,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.848,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.853,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.836,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.824,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.798,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.809,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.81,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.796,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.778,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.78,,
"PPP","Purchasing Power Parities","NLD","Netherlands","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.788,,
"CPL","Comparative Price Levels","NLD","Netherlands","2009","2009","OECDIDX","OECD=100","0","Units",,,116,,
"CPL","Comparative Price Levels","NLD","Netherlands","2010","2010","OECDIDX","OECD=100","0","Units",,,111,,
"CPL","Comparative Price Levels","NLD","Netherlands","2011","2011","OECDIDX","OECD=100","0","Units",,,111,,
"CPL","Comparative Price Levels","NLD","Netherlands","2012","2012","OECDIDX","OECD=100","0","Units",,,105,,
"CPL","Comparative Price Levels","NLD","Netherlands","2013","2013","OECDIDX","OECD=100","0","Units",,,108,,
"CPL","Comparative Price Levels","NLD","Netherlands","2014","2014","OECDIDX","OECD=100","0","Units",,,111,,
"CPL","Comparative Price Levels","NLD","Netherlands","2015","2015","OECDIDX","OECD=100","0","Units",,,102,,
"CPL","Comparative Price Levels","NLD","Netherlands","2016","2016","OECDIDX","OECD=100","0","Units",,,101,,
"CPL","Comparative Price Levels","NLD","Netherlands","2017","2017","OECDIDX","OECD=100","0","Units",,,101,,
"CPL","Comparative Price Levels","NLD","Netherlands","2018","2018","OECDIDX","OECD=100","0","Units",,,105,,
"CPL","Comparative Price Levels","NLD","Netherlands","2019","2019","OECDIDX","OECD=100","0","Units",,,103,,
"CUR","Current PPPs","NLD","Netherlands","2009","2009","OECDIDX","OECD=100","0","Units",,,131,,
"CUR","Current PPPs","NLD","Netherlands","2010","2010","OECDIDX","OECD=100","0","Units",,,128,,
"CUR","Current PPPs","NLD","Netherlands","2011","2011","OECDIDX","OECD=100","0","Units",,,127,,
"CUR","Current PPPs","NLD","Netherlands","2012","2012","OECDIDX","OECD=100","0","Units",,,125,,
"CUR","Current PPPs","NLD","Netherlands","2013","2013","OECDIDX","OECD=100","0","Units",,,126,,
"CUR","Current PPPs","NLD","Netherlands","2014","2014","OECDIDX","OECD=100","0","Units",,,122,,
"CUR","Current PPPs","NLD","Netherlands","2015","2015","OECDIDX","OECD=100","0","Units",,,121,,
"CUR","Current PPPs","NLD","Netherlands","2016","2016","OECDIDX","OECD=100","0","Units",,,122,,
"CUR","Current PPPs","NLD","Netherlands","2017","2017","OECDIDX","OECD=100","0","Units",,,124,,
"CUR","Current PPPs","NLD","Netherlands","2018","2018","OECDIDX","OECD=100","0","Units",,,125,,
"CUR","Current PPPs","NLD","Netherlands","2019","2019","OECDIDX","OECD=100","0","Units",,,125,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2009","2009","OECDIDX","OECD=100","0","Units",,,124,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2010","2010","OECDIDX","OECD=100","0","Units",,,122,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2011","2011","OECDIDX","OECD=100","0","Units",,,122,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2012","2012","OECDIDX","OECD=100","0","Units",,,119,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2013","2013","OECDIDX","OECD=100","0","Units",,,117,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2014","2014","OECDIDX","OECD=100","0","Units",,,117,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2015","2015","OECDIDX","OECD=100","0","Units",,,116,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2016","2016","OECDIDX","OECD=100","0","Units",,,116,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2017","2017","OECDIDX","OECD=100","0","Units",,,117,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2018","2018","OECDIDX","OECD=100","0","Units",,,117,,
"CST","Constant 2015 PPPs","NLD","Netherlands","2019","2019","OECDIDX","OECD=100","0","Units",,,117,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2009","2009","NATUSD","National currency per US dollar","0","Units",,,1.47,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2010","2010","NATUSD","National currency per US dollar","0","Units",,,1.5,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2011","2011","NATUSD","National currency per US dollar","0","Units",,,1.49,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2012","2012","NATUSD","National currency per US dollar","0","Units",,,1.5,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1.45,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1.44,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1.48,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1.44,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1.45,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1.45,,
"PPP","Purchasing Power Parities","NZL","New Zealand","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1.45,,
"CPL","Comparative Price Levels","NZL","New Zealand","2009","2009","OECDIDX","OECD=100","0","Units",,,90,,
"CPL","Comparative Price Levels","NZL","New Zealand","2010","2010","OECDIDX","OECD=100","0","Units",,,105,,
"CPL","Comparative Price Levels","NZL","New Zealand","2011","2011","OECDIDX","OECD=100","0","Units",,,112,,
"CPL","Comparative Price Levels","NZL","New Zealand","2012","2012","OECDIDX","OECD=100","0","Units",,,120,,
"CPL","Comparative Price Levels","NZL","New Zealand","2013","2013","OECDIDX","OECD=100","0","Units",,,121,,
"CPL","Comparative Price Levels","NZL","New Zealand","2014","2014","OECDIDX","OECD=100","0","Units",,,123,,
"CPL","Comparative Price Levels","NZL","New Zealand","2015","2015","OECDIDX","OECD=100","0","Units",,,116,,
"CPL","Comparative Price Levels","NZL","New Zealand","2016","2016","OECDIDX","OECD=100","0","Units",,,115,,
"CPL","Comparative Price Levels","NZL","New Zealand","2017","2017","OECDIDX","OECD=100","0","Units",,,119,,
"CPL","Comparative Price Levels","NZL","New Zealand","2018","2018","OECDIDX","OECD=100","0","Units",,,114,,
"CPL","Comparative Price Levels","NZL","New Zealand","2019","2019","OECDIDX","OECD=100","0","Units",,,112,,
"CUR","Current PPPs","NZL","New Zealand","2009","2009","OECDIDX","OECD=100","0","Units",,,89,,
"CUR","Current PPPs","NZL","New Zealand","2010","2010","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","NZL","New Zealand","2011","2011","OECDIDX","OECD=100","0","Units",,,88,,
"CUR","Current PPPs","NZL","New Zealand","2012","2012","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","NZL","New Zealand","2013","2013","OECDIDX","OECD=100","0","Units",,,91,,
"CUR","Current PPPs","NZL","New Zealand","2014","2014","OECDIDX","OECD=100","0","Units",,,92,,
"CUR","Current PPPs","NZL","New Zealand","2015","2015","OECDIDX","OECD=100","0","Units",,,89,,
"CUR","Current PPPs","NZL","New Zealand","2016","2016","OECDIDX","OECD=100","0","Units",,,92,,
"CUR","Current PPPs","NZL","New Zealand","2017","2017","OECDIDX","OECD=100","0","Units",,,92,,
"CUR","Current PPPs","NZL","New Zealand","2018","2018","OECDIDX","OECD=100","0","Units",,,91,,
"CUR","Current PPPs","NZL","New Zealand","2019","2019","OECDIDX","OECD=100","0","Units",,,91,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2009","2009","OECDIDX","OECD=100","0","Units",,,89,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2010","2010","OECDIDX","OECD=100","0","Units",,,87,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2011","2011","OECDIDX","OECD=100","0","Units",,,87,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2012","2012","OECDIDX","OECD=100","0","Units",,,88,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2013","2013","OECDIDX","OECD=100","0","Units",,,88,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2014","2014","OECDIDX","OECD=100","0","Units",,,88,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2015","2015","OECDIDX","OECD=100","0","Units",,,88,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2016","2016","OECDIDX","OECD=100","0","Units",,,89,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2017","2017","OECDIDX","OECD=100","0","Units",,,89,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2018","2018","OECDIDX","OECD=100","0","Units",,,89,,
"CST","Constant 2015 PPPs","NZL","New Zealand","2019","2019","OECDIDX","OECD=100","0","Units",,,88,,
"PPP","Purchasing Power Parities","NOR","Norway","2009","2009","NATUSD","National currency per US dollar","0","Units",,,9.08,,
"PPP","Purchasing Power Parities","NOR","Norway","2010","2010","NATUSD","National currency per US dollar","0","Units",,,9.15,,
"PPP","Purchasing Power Parities","NOR","Norway","2011","2011","NATUSD","National currency per US dollar","0","Units",,,9.08,,
"PPP","Purchasing Power Parities","NOR","Norway","2012","2012","NATUSD","National currency per US dollar","0","Units",,,9.04,,
"PPP","Purchasing Power Parities","NOR","Norway","2013","2013","NATUSD","National currency per US dollar","0","Units",,,9.03,,
"PPP","Purchasing Power Parities","NOR","Norway","2014","2014","NATUSD","National currency per US dollar","0","Units",,,9.28,,
"PPP","Purchasing Power Parities","NOR","Norway","2015","2015","NATUSD","National currency per US dollar","0","Units",,,9.93,,
"PPP","Purchasing Power Parities","NOR","Norway","2016","2016","NATUSD","National currency per US dollar","0","Units",,,10,,
"PPP","Purchasing Power Parities","NOR","Norway","2017","2017","NATUSD","National currency per US dollar","0","Units",,,9.92,,
"PPP","Purchasing Power Parities","NOR","Norway","2018","2018","NATUSD","National currency per US dollar","0","Units",,,9.83,,
"PPP","Purchasing Power Parities","NOR","Norway","2019","2019","NATUSD","National currency per US dollar","0","Units",,,9.6,,
"CPL","Comparative Price Levels","NOR","Norway","2009","2009","OECDIDX","OECD=100","0","Units",,,142,,
"CPL","Comparative Price Levels","NOR","Norway","2010","2010","OECDIDX","OECD=100","0","Units",,,148,,
"CPL","Comparative Price Levels","NOR","Norway","2011","2011","OECDIDX","OECD=100","0","Units",,,154,,
"CPL","Comparative Price Levels","NOR","Norway","2012","2012","OECDIDX","OECD=100","0","Units",,,153,,
"CPL","Comparative Price Levels","NOR","Norway","2013","2013","OECDIDX","OECD=100","0","Units",,,156,,
"CPL","Comparative Price Levels","NOR","Norway","2014","2014","OECDIDX","OECD=100","0","Units",,,152,,
"CPL","Comparative Price Levels","NOR","Norway","2015","2015","OECDIDX","OECD=100","0","Units",,,139,,
"CPL","Comparative Price Levels","NOR","Norway","2016","2016","OECDIDX","OECD=100","0","Units",,,138,,
"CPL","Comparative Price Levels","NOR","Norway","2017","2017","OECDIDX","OECD=100","0","Units",,,138,,
"CPL","Comparative Price Levels","NOR","Norway","2018","2018","OECDIDX","OECD=100","0","Units",,,138,,
"CPL","Comparative Price Levels","NOR","Norway","2019","2019","OECDIDX","OECD=100","0","Units",,,127,,
"CUR","Current PPPs","NOR","Norway","2009","2009","OECDIDX","OECD=100","0","Units",,,163,,
"CUR","Current PPPs","NOR","Norway","2010","2010","OECDIDX","OECD=100","0","Units",,,164,,
"CUR","Current PPPs","NOR","Norway","2011","2011","OECDIDX","OECD=100","0","Units",,,169,,
"CUR","Current PPPs","NOR","Norway","2012","2012","OECDIDX","OECD=100","0","Units",,,173,,
"CUR","Current PPPs","NOR","Norway","2013","2013","OECDIDX","OECD=100","0","Units",,,171,,
"CUR","Current PPPs","NOR","Norway","2014","2014","OECDIDX","OECD=100","0","Units",,,164,,
"CUR","Current PPPs","NOR","Norway","2015","2015","OECDIDX","OECD=100","0","Units",,,146,,
"CUR","Current PPPs","NOR","Norway","2016","2016","OECDIDX","OECD=100","0","Units",,,138,,
"CUR","Current PPPs","NOR","Norway","2017","2017","OECDIDX","OECD=100","0","Units",,,141,,
"CUR","Current PPPs","NOR","Norway","2018","2018","OECDIDX","OECD=100","0","Units",,,147,,
"CUR","Current PPPs","NOR","Norway","2019","2019","OECDIDX","OECD=100","0","Units",,,145,,
"CST","Constant 2015 PPPs","NOR","Norway","2009","2009","OECDIDX","OECD=100","0","Units",,,172,,
"CST","Constant 2015 PPPs","NOR","Norway","2010","2010","OECDIDX","OECD=100","0","Units",,,167,,
"CST","Constant 2015 PPPs","NOR","Norway","2011","2011","OECDIDX","OECD=100","0","Units",,,164,,
"CST","Constant 2015 PPPs","NOR","Norway","2012","2012","OECDIDX","OECD=100","0","Units",,,164,,
"CST","Constant 2015 PPPs","NOR","Norway","2013","2013","OECDIDX","OECD=100","0","Units",,,162,,
"CST","Constant 2015 PPPs","NOR","Norway","2014","2014","OECDIDX","OECD=100","0","Units",,,161,,
"CST","Constant 2015 PPPs","NOR","Norway","2015","2015","OECDIDX","OECD=100","0","Units",,,159,,
"CST","Constant 2015 PPPs","NOR","Norway","2016","2016","OECDIDX","OECD=100","0","Units",,,158,,
"CST","Constant 2015 PPPs","NOR","Norway","2017","2017","OECDIDX","OECD=100","0","Units",,,157,,
"CST","Constant 2015 PPPs","NOR","Norway","2018","2018","OECDIDX","OECD=100","0","Units",,,155,,
"CST","Constant 2015 PPPs","NOR","Norway","2019","2019","OECDIDX","OECD=100","0","Units",,,154,,
"PPP","Purchasing Power Parities","POL","Poland","2009","2009","NATUSD","National currency per US dollar","0","Units",,,1.87,,
"PPP","Purchasing Power Parities","POL","Poland","2010","2010","NATUSD","National currency per US dollar","0","Units",,,1.8,,
"PPP","Purchasing Power Parities","POL","Poland","2011","2011","NATUSD","National currency per US dollar","0","Units",,,1.8,,
"PPP","Purchasing Power Parities","POL","Poland","2012","2012","NATUSD","National currency per US dollar","0","Units",,,1.8,,
"PPP","Purchasing Power Parities","POL","Poland","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1.76,,
"PPP","Purchasing Power Parities","POL","Poland","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1.77,,
"PPP","Purchasing Power Parities","POL","Poland","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1.76,,
"PPP","Purchasing Power Parities","POL","Poland","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1.73,,
"PPP","Purchasing Power Parities","POL","Poland","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1.74,,
"PPP","Purchasing Power Parities","POL","Poland","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1.75,,
"PPP","Purchasing Power Parities","POL","Poland","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1.77,,
"CPL","Comparative Price Levels","POL","Poland","2009","2009","OECDIDX","OECD=100","0","Units",,,59,,
"CPL","Comparative Price Levels","POL","Poland","2010","2010","OECDIDX","OECD=100","0","Units",,,59,,
"CPL","Comparative Price Levels","POL","Poland","2011","2011","OECDIDX","OECD=100","0","Units",,,58,,
"CPL","Comparative Price Levels","POL","Poland","2012","2012","OECDIDX","OECD=100","0","Units",,,54,,
"CPL","Comparative Price Levels","POL","Poland","2013","2013","OECDIDX","OECD=100","0","Units",,,57,,
"CPL","Comparative Price Levels","POL","Poland","2014","2014","OECDIDX","OECD=100","0","Units",,,58,,
"CPL","Comparative Price Levels","POL","Poland","2015","2015","OECDIDX","OECD=100","0","Units",,,53,,
"CPL","Comparative Price Levels","POL","Poland","2016","2016","OECDIDX","OECD=100","0","Units",,,51,,
"CPL","Comparative Price Levels","POL","Poland","2017","2017","OECDIDX","OECD=100","0","Units",,,53,,
"CPL","Comparative Price Levels","POL","Poland","2018","2018","OECDIDX","OECD=100","0","Units",,,55,,
"CPL","Comparative Price Levels","POL","Poland","2019","2019","OECDIDX","OECD=100","0","Units",,,54,,
"CUR","Current PPPs","POL","Poland","2009","2009","OECDIDX","OECD=100","0","Units",,,56,,
"CUR","Current PPPs","POL","Poland","2010","2010","OECDIDX","OECD=100","0","Units",,,59,,
"CUR","Current PPPs","POL","Poland","2011","2011","OECDIDX","OECD=100","0","Units",,,61,,
"CUR","Current PPPs","POL","Poland","2012","2012","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","POL","Poland","2013","2013","OECDIDX","OECD=100","0","Units",,,63,,
"CUR","Current PPPs","POL","Poland","2014","2014","OECDIDX","OECD=100","0","Units",,,63,,
"CUR","Current PPPs","POL","Poland","2015","2015","OECDIDX","OECD=100","0","Units",,,64,,
"CUR","Current PPPs","POL","Poland","2016","2016","OECDIDX","OECD=100","0","Units",,,65,,
"CUR","Current PPPs","POL","Poland","2017","2017","OECDIDX","OECD=100","0","Units",,,67,,
"CUR","Current PPPs","POL","Poland","2018","2018","OECDIDX","OECD=100","0","Units",,,68,,
"CUR","Current PPPs","POL","Poland","2019","2019","OECDIDX","OECD=100","0","Units",,,70,,
"CST","Constant 2015 PPPs","POL","Poland","2009","2009","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","POL","Poland","2010","2010","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","POL","Poland","2011","2011","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","POL","Poland","2012","2012","OECDIDX","OECD=100","0","Units",,,61,,
"CST","Constant 2015 PPPs","POL","Poland","2013","2013","OECDIDX","OECD=100","0","Units",,,61,,
"CST","Constant 2015 PPPs","POL","Poland","2014","2014","OECDIDX","OECD=100","0","Units",,,62,,
"CST","Constant 2015 PPPs","POL","Poland","2015","2015","OECDIDX","OECD=100","0","Units",,,63,,
"CST","Constant 2015 PPPs","POL","Poland","2016","2016","OECDIDX","OECD=100","0","Units",,,64,,
"CST","Constant 2015 PPPs","POL","Poland","2017","2017","OECDIDX","OECD=100","0","Units",,,66,,
"CST","Constant 2015 PPPs","POL","Poland","2018","2018","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","POL","Poland","2019","2019","OECDIDX","OECD=100","0","Units",,,70,,
"PPP","Purchasing Power Parities","PRT","Portugal","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.627,,
"PPP","Purchasing Power Parities","PRT","Portugal","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.623,,
"PPP","Purchasing Power Parities","PRT","Portugal","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.623,,
"PPP","Purchasing Power Parities","PRT","Portugal","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.605,,
"PPP","Purchasing Power Parities","PRT","Portugal","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.584,,
"PPP","Purchasing Power Parities","PRT","Portugal","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.579,,
"PPP","Purchasing Power Parities","PRT","Portugal","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.585,,
"PPP","Purchasing Power Parities","PRT","Portugal","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.571,,
"PPP","Purchasing Power Parities","PRT","Portugal","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.575,,
"PPP","Purchasing Power Parities","PRT","Portugal","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.579,,
"PPP","Purchasing Power Parities","PRT","Portugal","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.574,,
"CPL","Comparative Price Levels","PRT","Portugal","2009","2009","OECDIDX","OECD=100","0","Units",,,86,,
"CPL","Comparative Price Levels","PRT","Portugal","2010","2010","OECDIDX","OECD=100","0","Units",,,81,,
"CPL","Comparative Price Levels","PRT","Portugal","2011","2011","OECDIDX","OECD=100","0","Units",,,83,,
"CPL","Comparative Price Levels","PRT","Portugal","2012","2012","OECDIDX","OECD=100","0","Units",,,77,,
"CPL","Comparative Price Levels","PRT","Portugal","2013","2013","OECDIDX","OECD=100","0","Units",,,79,,
"CPL","Comparative Price Levels","PRT","Portugal","2014","2014","OECDIDX","OECD=100","0","Units",,,79,,
"CPL","Comparative Price Levels","PRT","Portugal","2015","2015","OECDIDX","OECD=100","0","Units",,,73,,
"CPL","Comparative Price Levels","PRT","Portugal","2016","2016","OECDIDX","OECD=100","0","Units",,,73,,
"CPL","Comparative Price Levels","PRT","Portugal","2017","2017","OECDIDX","OECD=100","0","Units",,,75,,
"CPL","Comparative Price Levels","PRT","Portugal","2018","2018","OECDIDX","OECD=100","0","Units",,,78,,
"CPL","Comparative Price Levels","PRT","Portugal","2019","2019","OECDIDX","OECD=100","0","Units",,,75,,
"CUR","Current PPPs","PRT","Portugal","2009","2009","OECDIDX","OECD=100","0","Units",,,78,,
"CUR","Current PPPs","PRT","Portugal","2010","2010","OECDIDX","OECD=100","0","Units",,,77,,
"CUR","Current PPPs","PRT","Portugal","2011","2011","OECDIDX","OECD=100","0","Units",,,73,,
"CUR","Current PPPs","PRT","Portugal","2012","2012","OECDIDX","OECD=100","0","Units",,,70,,
"CUR","Current PPPs","PRT","Portugal","2013","2013","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","PRT","Portugal","2014","2014","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","PRT","Portugal","2015","2015","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","PRT","Portugal","2016","2016","OECDIDX","OECD=100","0","Units",,,74,,
"CUR","Current PPPs","PRT","Portugal","2017","2017","OECDIDX","OECD=100","0","Units",,,74,,
"CUR","Current PPPs","PRT","Portugal","2018","2018","OECDIDX","OECD=100","0","Units",,,74,,
"CUR","Current PPPs","PRT","Portugal","2019","2019","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","PRT","Portugal","2009","2009","OECDIDX","OECD=100","0","Units",,,75,,
"CST","Constant 2015 PPPs","PRT","Portugal","2010","2010","OECDIDX","OECD=100","0","Units",,,74,,
"CST","Constant 2015 PPPs","PRT","Portugal","2011","2011","OECDIDX","OECD=100","0","Units",,,72,,
"CST","Constant 2015 PPPs","PRT","Portugal","2012","2012","OECDIDX","OECD=100","0","Units",,,69,,
"CST","Constant 2015 PPPs","PRT","Portugal","2013","2013","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","PRT","Portugal","2014","2014","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","PRT","Portugal","2015","2015","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","PRT","Portugal","2016","2016","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","PRT","Portugal","2017","2017","OECDIDX","OECD=100","0","Units",,,70,,
"CST","Constant 2015 PPPs","PRT","Portugal","2018","2018","OECDIDX","OECD=100","0","Units",,,70,,
"CST","Constant 2015 PPPs","PRT","Portugal","2019","2019","OECDIDX","OECD=100","0","Units",,,71,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.515,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.502,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.506,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.505,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.491,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.485,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.491,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.503,,
"PPP","Purchasing Power Parities","SVK","Slovak Republic","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.503,,
